sample,t_ms,ax,ay,az,gx,gy,gz
69,1960205,0.2211,-0.0968,-1.1042,5.2188,-20.7969,28.4062
69,1960210,0.2120,-0.0963,-1.0938,5.7031,-17.4688,31.5312
69,1960215,0.2056,-0.0961,-1.0811,6.7969,-14.1406,34.5781
69,1960220,0.1995,-0.0952,-1.0670,7.7031,-9.9375,38.8281
69,1960245,0.1826,-0.0698,-1.0026,8.5312,7.8125,56.8906
69,1960250,0.1819,-0.0615,-0.9990,8.6250,10.8594,63.4844
69,1960255,0.1808,-0.0526,-0.9989,8.7969,17.6562,63.3906
69,1960260,0.1787,-0.0431,-1.0021,8.3438,22.3125,66.2656
69,1960265,0.1750,-0.0333,-1.0079,8.3906,26.5469,69.2031
69,1960269,0.1696,-0.0232,-1.0206,8.5938,29.9062,72.3125
69,1960274,0.1576,-0.0081,-1.0304,8.5781,33.7812,75.2344
69,1960279,0.1476,0.0017,-1.0400,8.7500,38.1250,77.5156
69,1960284,0.1366,0.0110,-1.0490,8.8281,42.2188,79.7812
69,1960289,0.1252,0.0195,-1.0563,8.5625,46.4375,81.7500
69,1960294,0.1138,0.0272,-1.0616,8.6719,50.6406,84.9375
69,1960303,0.0940,0.0385,-1.0651,8.6875,51.0625,89.0000
69,1960308,0.0867,0.0416,-1.0634,8.6719,49.2031,91.2344
69,1960313,0.0819,0.0430,-1.0598,7.7656,46.3125,93.5312
69,1960318,0.0797,0.0411,-1.0521,6.3750,42.4219,96.4219
69,1960323,0.0819,0.0377,-1.0463,5.1406,37.6719,99.0469
69,1960328,0.0867,0.0327,-1.0406,4.6875,32.4375,100.2969
69,1960333,0.0939,0.0269,-1.0356,4.3438,26.3906,101.4375
69,1960337,0.1029,0.0203,-1.0319,3.9062,15.2188,103.4219
69,1960343,0.1128,0.0137,-1.0297,3.4688,8.6719,103.5938
69,1960368,0.1400,-0.0021,-1.0437,4.0938,-22.6875,103.1562
69,1960372,0.1340,0.0004,-1.0487,4.5156,-25.8750,101.5312
69,1960377,0.1239,0.0040,-1.0533,3.9375,-28.6250,100.2344
69,1960382,0.1097,0.0085,-1.0594,2.4062,-30.4688,99.8125
69,1960387,0.0811,0.0159,-1.0624,1.3594,-31.8594,100.0625
69,1960392,0.0579,0.0203,-1.0643,2.3594,-29.8750,100.5156
69,1960397,0.0317,0.0240,-1.0649,3.8594,-24.4062,100.8125
69,1960401,0.0034,0.0271,-1.0645,3.7188,-21.5781,100.4531
69,1960406,-0.0267,0.0294,-1.0630,4.5781,-20.3906,100.4219
69,1960411,-0.0581,0.0311,-1.0605,6.3438,11.7500,99.8906
69,1960416,-0.0913,0.0325,-1.0565,2.7188,40.2812,97.3750
69,1960421,-0.1271,0.0332,-1.0511,-2.7344,53.2344,98.9531
69,1960426,-0.1655,0.0332,-1.0413,-11.0312,61.1719,106.2500
69,1960430,-0.2360,0.0311,-1.0352,-22.8750,62.8750,108.9062
69,1960435,-0.2567,0.0280,-1.0304,-27.7188,54.8438,108.0000
69,1960440,-0.2805,0.0234,-1.0280,-19.5156,43.2500,112.1875
69,1960445,-0.2914,0.0182,-1.0283,-4.6250,33.4531,115.2969
69,1960450,-0.2882,0.0131,-1.0312,5.9531,25.7031,108.8906
69,1960455,-0.2723,0.0092,-1.0363,8.4062,19.6562,96.7031
69,1960460,-0.2469,0.0073,-1.0427,9.3906,21.5312,95.4844
69,1960465,-0.2169,0.0081,-1.0499,10.8594,26.7656,96.7031
69,1960491,-0.1447,0.0342,-1.0748,5.3906,29.8594,87.6406
69,1960496,-0.1530,0.0336,-1.0759,5.8125,-33.0938,90.0000
69,1960501,-0.1573,0.0302,-1.0797,15.5469,-76.2344,93.0000
69,1960506,-0.1528,0.0242,-1.0865,12.8906,-52.8750,83.3750
69,1960510,-0.1389,0.0157,-1.0945,4.0469,-51.5000,68.7031
69,1960515,-0.1187,0.0057,-1.1073,3.0000,-91.5156,64.9062
69,1960520,-0.0862,-0.0093,-1.1154,8.5938,-91.4219,67.0000
69,1960525,-0.0695,-0.0168,-1.1217,12.1875,-77.3594,66.4375
69,1960530,-0.0613,-0.0212,-1.1251,12.5156,-76.5625,62.7500
69,1960535,-0.0641,-0.0217,-1.1251,12.4062,-75.4844,59.0781
69,1960539,-0.0792,-0.0183,-1.1213,13.6562,-64.9688,53.6250
69,1960544,-0.1064,-0.0117,-1.1140,17.8281,-56.4219,50.0312
69,1960549,-0.1447,-0.0031,-1.1038,20.1875,-46.2969,47.2812
69,1960554,-0.1921,0.0061,-1.0845,20.0156,-34.5312,44.2812
69,1960559,-0.2775,0.0175,-1.0702,18.7188,-21.8281,41.2500
69,1960564,-0.3341,0.0219,-1.0559,18.2344,-10.4062,39.1562
69,1960569,-0.3925,0.0232,-1.0422,18.3750,-0.5469,37.6562
69,1960574,-0.4469,0.0219,-1.0297,18.5625,8.0000,32.1094
69,1960579,-0.4944,0.0179,-1.0189,19.0000,15.4531,33.8125
69,1960584,-0.5322,0.0118,-1.0105,16.7344,15.9375,33.1094
69,1960615,-0.4581,-0.0669,-1.0024,9.5469,-2.1562,19.7656
69,1960625,-0.3812,-0.0865,-1.0017,9.2031,0.4062,14.3750
69,1960630,-0.3491,-0.0931,-0.9993,9.3750,1.9688,12.0000
69,1960635,-0.3241,-0.0974,-0.9929,8.8594,4.0000,9.7500
69,1960639,-0.3071,-0.0995,-0.9874,7.9688,4.9219,7.4531
69,1960644,-0.2955,-0.0986,-0.9817,7.5938,4.8594,5.3594
69,1960649,-0.2952,-0.0964,-0.9762,7.5469,3.8281,3.6562
69,1960654,-0.2981,-0.0936,-0.9719,7.0156,1.9219,2.0156
69,1960659,-0.3021,-0.0905,-0.9692,6.0312,-0.1875,-0.5156
69,1960664,-0.3054,-0.0876,-0.9685,4.1562,-4.0000,-1.3750
69,1960669,-0.3066,-0.0853,-0.9696,4.2344,-5.6719,-1.8281
69,1960674,-0.3047,-0.0837,-0.9745,3.8125,-5.9062,-2.6250
69,1960678,-0.2960,-0.0828,-0.9790,2.2656,-5.5625,-3.5938
69,1960683,-0.2870,-0.0830,-0.9839,1.2969,-5.5156,-4.8125
69,1960688,-0.2765,-0.0836,-0.9889,0.6094,-4.2969,-6.0781
69,1960693,-0.2655,-0.0846,-0.9933,-0.4219,-1.7812,-7.6875
69,1960698,-0.2551,-0.0858,-0.9969,-1.2500,1.3594,-10.2500
69,1960703,-0.2462,-0.0868,-0.9999,-2.8906,8.5312,-11.6875
69,1960707,-0.2397,-0.0875,-1.0020,-3.3594,12.5156,-12.8750
69,1960712,-0.2360,-0.0878,-1.0032,-0.9375,15.8750,-13.0781
69,1960739,-0.2391,-0.0736,-1.0103,-1.4844,23.2500,-13.2812
69,1960744,-0.2346,-0.0706,-1.0139,-2.2500,21.5156,-12.3906
69,1960748,-0.2264,-0.0679,-1.0184,-1.8750,19.2500,-11.9844
69,1960753,-0.2147,-0.0657,-1.0237,-1.2656,14.3594,-11.2344
69,1960758,-0.1997,-0.0640,-1.0297,-1.1406,10.3125,-10.9062
69,1960763,-0.1821,-0.0624,-1.0360,-0.5469,5.5781,-11.4531
69,1960768,-0.1627,-0.0610,-1.0460,0.3125,0.5469,-12.1406
69,1960772,-0.1427,-0.0591,-1.0525,0.5781,-3.9375,-12.7500
69,1960777,-0.1133,-0.0579,-1.0583,1.0312,-7.2812,-13.5625
69,1960782,-0.0958,-0.0566,-1.0635,1.0000,-10.7656,-14.1875
69,1960787,-0.0809,-0.0554,-1.0674,0.7500,-14.6406,-14.3594
69,1960792,-0.0693,-0.0544,-1.0699,1.0156,-17.2031,-14.4844
69,1960797,-0.0618,-0.0535,-1.0710,1.5000,-18.2500,-15.2500
69,1960801,-0.0582,-0.0529,-1.0708,1.8594,-18.6250,-16.2969
69,1960806,-0.0587,-0.0525,-1.0693,1.6250,-17.4219,-15.9375
69,1960811,-0.0632,-0.0525,-1.0668,1.6562,-15.2656,-15.4844
69,1960816,-0.0709,-0.0527,-1.0323,1.6719,-13.2969,-16.3125
69,1960821,-0.0813,-0.0532,-1.0583,1.4219,-10.5312,-16.5781
69,1960825,-0.0999,-0.0544,-1.0549,1.7031,-6.9375,-16.0312
69,1960830,-0.1129,-0.0554,-1.0519,1.8438,-3.5000,-15.4375
69,1960835,-0.1256,-0.0564,-1.0494,1.6875,-0.0781,-15.1875
69,1960860,-0.1605,-0.0605,-1.0458,2.2812,15.5312,-11.3125
69,1960865,-0.1587,-0.0607,-1.0461,2.3438,16.7031,-11.3438
69,1960870,-0.1547,-0.0608,-1.0463,2.3906,16.9375,-11.3438
69,1960875,-0.1487,-0.0608,-1.0463,3.0469,16.4219,-11.0625
69,1960880,-0.1412,-0.0607,-1.0458,3.1875,15.3281,-11.1094
69,1960885,-0.1328,-0.0604,-1.0449,2.8594,14.5781,-11.0469
69,1960889,-0.1239,-0.0602,-1.0437,2.4375,13.8750,-10.9219
69,1960894,-0.1106,-0.0598,-1.0413,2.2656,12.7344,-10.9219
69,1960899,-0.1025,-0.0597,-1.0392,2.3125,11.2031,-11.0156
69,1960904,-0.0956,-0.0599,-1.0369,1.9688,9.9844,-10.9062
69,1960909,-0.0901,-0.0605,-1.0345,0.9531,9.3438,-10.8438
69,1960914,-0.0862,-0.0615,-1.0325,0.1562,9.1875,-10.2188
69,1960919,-0.0840,-0.0625,-1.0306,0.4531,8.4375,-9.5781
69,1960924,-0.0830,-0.0636,-1.0294,1.4375,7.0938,-9.6406
69,1960929,-0.0830,-0.0649,-1.0291,1.7031,5.7188,-9.4688
69,1960933,-0.0835,-0.0654,-1.0298,1.2812,4.1094,-8.8125
69,1960938,-0.0836,-0.0657,-1.0312,1.2344,2.0469,-7.8594
69,1960943,-0.0833,-0.0659,-1.0332,1.6250,0.5156,-7.5469
69,1960948,-0.0820,-0.0660,-1.0355,2.1719,0.4062,-8.1250
69,1960953,-0.0803,-0.0663,-1.0381,2.3125,0.0312,-8.7656
69,1960958,-0.0782,-0.0668,-1.0404,1.5781,0.6094,-8.5312
69,1960983,-0.0834,-0.0707,-1.0427,1.0000,14.3594,-9.4219
69,1960988,-0.0903,-0.0706,-1.0406,1.1250,17.1719,-9.1562
69,1960993,-0.0991,-0.0701,-1.0367,1.5000,20.1094,-9.3906
69,1960998,-0.1141,-0.0686,-1.0339,1.5312,23.0156,-9.6250
69,1961002,-0.1243,-0.0674,-1.0312,1.3281,25.5000,-9.6250
69,1961007,-0.1334,-0.0663,-1.0291,1.1406,26.7656,-9.2500
69,1961012,-0.1409,-0.0654,-1.0275,1.0000,26.8750,-7.9688
69,1961017,-0.1455,-0.0648,-1.0269,1.0312,26.3750,-6.6094
69,1961022,-0.1469,-0.0647,-1.0275,0.8906,21.8125,-6.8594
69,1961027,-0.1444,-0.0649,-1.0291,-0.0312,17.7344,-7.1562
69,1961032,-0.1379,-0.0654,-1.0336,0.5000,14.2031,-6.8125
69,1961037,-0.0967,-0.0668,-1.0376,0.9219,11.1719,-6.3438
69,1961042,-0.1077,-0.0679,-1.0421,0.8438,8.0938,-6.0000
69,1961046,-0.0920,-0.0690,-1.0468,1.1562,4.8594,-6.3281
69,1961051,-0.0758,-0.0699,-1.0510,1.3906,2.0625,-7.2188
69,1961056,-0.0602,-0.0708,-1.0549,1.5938,-0.5625,-7.8281
69,1961061,-0.0461,-0.0713,-1.0581,1.8750,-4.1250,-8.4062
69,1961066,-0.0347,-0.0715,-1.0604,2.1406,-4.8906,-9.4531
69,1961071,-0.0264,-0.0713,-1.0933,2.5469,-5.0781,-10.0156
69,1961076,-0.0217,-0.0703,-1.0631,2.5781,-5.1250,-9.7969
69,1961080,-0.0220,-0.0692,-1.0630,2.7344,-3.7344,-9.4375
69,1961105,-0.0742,-0.0619,-1.0563,3.8438,12.6562,-10.6719
69,1961110,-0.0959,-0.0602,-1.0547,4.0781,15.1406,-9.9219
69,1961115,-0.1090,-0.0593,-1.0531,3.8438,17.2969,-8.8438
69,1961120,-0.1198,-0.0588,-1.0515,3.3750,18.3594,-8.5938
69,1961125,-0.1274,-0.0590,-1.0499,2.6719,17.9844,-4.2500
69,1961130,-0.1315,-0.0596,-1.0485,1.9844,17.3125,-6.6562
69,1961134,-0.1316,-0.0608,-1.0471,1.8750,16.1719,-5.9219
69,1961139,-0.1278,-0.0626,-1.0459,2.1719,14.4062,-5.8438
69,1961144,-0.1202,-0.0647,-1.0442,1.6094,12.1094,-6.2500
69,1961149,-0.1097,-0.0682,-1.0426,0.2031,14.2031,-6.2344
69,1961154,-0.0892,-0.0707,-1.0397,-0.5156,25.5938,-4.9688
69,1961159,-0.0740,-0.0734,-1.0350,1.8281,25.1719,-5.2969
69,1961164,-0.0594,-0.0757,-1.0297,2.4688,4.9688,-7.6562
69,1961168,-0.0463,-0.0774,-1.0245,0.6406,-3.3125,-8.1562
69,1961173,-0.0345,-0.0780,-1.0199,1.3281,2.7500,-7.7031
70,1962749,0.0103,-0.2423,-1.0192,-0.5156,5.3750,-3.0938
70,1962755,0.0057,-0.2438,-1.0232,-1.0000,7.9062,-2.8906
70,1962759,0.0068,-0.2451,-1.0262,-2.0469,9.2969,-2.9844
70,1962764,0.0107,-0.2466,-1.0283,-3.2031,8.9219,-3.1094
70,1962769,0.0171,-0.2480,-1.0291,-4.7188,7.4844,-2.0312
70,1962774,0.0255,-0.2495,-1.0286,-4.8906,2.5312,-2.2812
70,1962779,0.0360,-0.2506,-1.0270,-4.2656,-1.8594,-3.6875
70,1962784,0.0481,-0.2512,-1.0236,-3.9531,-6.9531,-4.1875
70,1962789,0.0684,-0.2500,-1.0211,-3.3125,-11.4531,-4.0312
70,1962793,0.0818,-0.2478,-1.0190,-1.3438,-14.0156,-4.4062
70,1962819,0.1082,-0.2255,-1.0205,0.3125,-8.7969,-3.5312
70,1962824,0.0999,-0.2228,-1.0222,0.1406,-5.8125,-3.1562
70,1962829,0.0881,-0.2214,-1.0237,-0.2969,-0.2969,-2.5625
70,1962834,0.0740,-0.2214,-1.0247,-0.7344,2.2812,-1.3281
70,1962839,0.0588,-0.2224,-1.0250,-0.8125,4.5156,-0.2500
70,1962843,0.0437,-0.2245,-1.0243,-1.0156,6.5625,0.6875
70,1962848,0.0242,-0.2285,-1.0228,-0.9375,7.6094,1.1406
70,1962853,0.0146,-0.2314,-1.0208,-1.4375,7.8125,0.9844
70,1962858,0.0084,-0.2341,-1.0182,-2.4375,8.0000,0.8750
70,1962862,0.0061,-0.2366,-1.0153,-2.6562,7.4375,1.3906
70,1962867,0.0074,-0.2385,-1.0121,-2.7031,6.0625,1.8906
70,1962872,0.0121,-0.2400,-1.0087,-3.7344,4.0312,1.2656
70,1962877,0.0195,-0.2413,-1.0051,-5.0469,1.9844,0.7969
70,1962881,0.0291,-0.2424,-1.0016,-5.2500,-0.0156,1.0156
70,1962886,0.0400,-0.2433,-0.9982,-5.2188,-3.9688,1.0625
70,1962891,0.0515,-0.2441,-0.9948,-5.4531,-6.6094,0.5938
70,1962896,0.0629,-0.2446,-0.9918,-5.7500,-9.0781,-0.1562
70,1962901,0.0735,-0.2449,-0.9882,-6.3125,-12.1250,-0.3281
70,1962906,0.0869,-0.2445,-0.9867,-6.4062,-15.7812,0.2344
70,1962911,0.0938,-0.2439,-0.9857,-6.4375,-19.1562,1.3906
70,1962916,0.0989,-0.2432,-0.9855,-7.0469,-22.2969,2.3438
70,1962942,0.1027,-0.2404,-0.9982,-7.3438,-33.8281,2.5781
70,1962946,0.0990,-0.2400,-1.0024,-6.6562,-32.6562,3.4375
70,1962951,0.0931,-0.2395,-1.0065,-5.7812,-31.1250,4.9219
70,1962956,0.0847,-0.2383,-1.0117,-5.5000,-29.4062,5.5625
70,1962961,0.0679,-0.2371,-1.0145,-5.6406,-28.3281,5.8594
70,1962966,0.0544,-0.2356,-1.0168,-5.9688,-27.6719,6.3594
70,1962971,0.0404,-0.2339,-1.0188,-6.6562,-27.9688,7.0781
70,1962976,0.0271,-0.2324,-1.0204,-7.7031,-32.8438,8.4219
70,1962981,0.0154,-0.2314,-1.0217,-10.4062,-38.4844,8.1250
70,1962986,0.0065,-0.2310,-1.0232,-11.5156,-45.7500,7.4844
70,1962990,0.0012,-0.2310,-1.0255,-12.0938,-55.1406,7.1562
70,1962995,0.0010,-0.2316,-1.0273,-12.4219,-66.3438,7.1875
70,1963000,0.0061,-0.2318,-1.0297,-12.5000,-79.4375,6.3750
70,1963005,0.0148,-0.2314,-1.0325,-12.0156,-94.2031,4.6406
70,1963010,0.0262,-0.2303,-1.0359,-11.8906,-110.5469,2.5312
70,1963015,0.0394,-0.2284,-1.0400,-12.0469,-128.3750,-3.9688
70,1963019,0.0526,-0.2258,-1.0449,-11.1719,-154.5312,-4.3281
70,1963024,0.0643,-0.2225,-1.0507,-9.0000,-169.6094,-7.8125
70,1963029,0.0723,-0.2189,-1.0568,-7.2500,-181.2969,-12.2500
70,1963034,0.0746,-0.2148,-1.0629,-5.8281,-188.4375,-17.4531
70,1963039,0.0686,-0.2106,-1.0702,-3.9219,-190.2031,-23.0625
70,1963065,-0.2397,-0.1941,-1.0420,5.5625,-83.8125,-43.9844
70,1963070,-0.3379,-0.1948,-1.0245,6.2344,-48.3125,-46.1875
70,1963075,-0.4440,-0.1971,-1.0042,6.2812,-17.3594,-49.1094
70,1963080,-0.5538,-0.2025,-0.9702,5.3750,10.1250,-51.2188
70,1963085,-0.7155,-0.2070,-0.9469,3.9688,34.2656,-51.9531
70,1963090,-0.8136,-0.2119,-0.9243,1.9375,55.5625,-52.3125
70,1963095,-0.8981,-0.2166,-0.9032,-0.5000,74.1250,-53.3281
70,1963099,-0.9645,-0.2211,-0.8844,-2.4375,87.6406,-55.5000
70,1963104,-1.0095,-0.2253,-0.8683,-3.6250,99.7969,-59.1406
70,1963109,-1.0311,-0.2295,-0.8551,-5.8281,102.5000,-61.9844
70,1963119,-1.0043,-0.2372,-0.8373,-11.5781,102.3438,-68.8594
70,1963123,-0.9590,-0.2406,-0.8325,-13.0312,97.7500,-71.7500
70,1963128,-0.8965,-0.2432,-0.8309,-14.3750,90.0781,-74.7031
70,1963133,-0.7777,-0.2444,-0.8339,-14.8750,78.8750,-78.6719
70,1963138,-0.6871,-0.2430,-0.8405,-15.0781,64.5938,-83.0312
70,1963143,-0.5918,-0.2399,-0.8511,-15.1406,48.4844,-86.5469
70,1963147,-0.4949,-0.2351,-0.8657,-15.0000,31.4844,-89.8906
70,1963152,-0.3998,-0.2289,-0.8840,-14.9688,14.1250,-92.9062
70,1963157,-0.3093,-0.2222,-0.9054,-14.4531,-1.7812,-96.4844
70,1963162,-0.2262,-0.2155,-0.9290,-13.9062,-21.6406,-99.4219
70,1963189,0.0261,-0.1975,-1.0371,-17.0469,-43.8125,-111.6875
70,1963194,0.0233,-0.1973,-1.0397,-17.2656,-37.9844,-111.5312
70,1963199,0.0104,-0.1964,-1.0371,-16.7031,-30.6094,-111.3281
70,1963204,-0.0104,-0.1942,-1.0303,-15.7188,-22.0469,-111.4062
70,1963209,-0.0366,-0.1877,-1.0148,-14.6562,-13.1094,-111.3281
70,1963214,-0.0803,-0.1810,-1.0037,-14.2344,-3.1094,-110.4844
70,1963218,-0.1090,-0.1725,-0.9937,-13.7656,7.9375,-108.5000
70,1963223,-0.1349,-0.1622,-0.9865,-13.3750,18.2188,-105.5625
70,1963228,-0.1565,-0.1509,-0.9828,-12.9844,27.0312,-103.5312
70,1963233,-0.1726,-0.1392,-0.9833,-12.7500,38.6719,-100.6875
70,1963238,-0.1829,-0.1274,-0.9874,-12.7500,46.4688,-96.9375
70,1963243,-0.1870,-0.1165,-0.9946,-12.6406,54.0000,-93.3281
70,1963248,-0.1849,-0.1022,-1.0090,-12.5938,60.1406,-91.3594
70,1963252,-0.1710,-0.0946,-1.0192,-11.7812,65.3438,-89.8125
70,1963257,-0.1552,-0.0887,-1.0284,-11.4844,69.1875,-87.7812
70,1963262,-0.1348,-0.0846,-1.0355,-11.8750,70.5938,-86.3594
70,1963267,-0.1106,-0.0823,-1.0398,-11.7812,69.8906,-84.6094
70,1963273,-0.0835,-0.0814,-1.0406,-11.6719,68.8281,-83.2812
70,1963277,-0.0541,-0.0818,-1.0356,-11.4062,67.3281,-81.6250
70,1963282,-0.0073,-0.0841,-1.0288,-11.2031,64.6719,-80.6250
70,1963287,0.0250,-0.0862,-1.0205,-10.7656,61.6562,-80.8906
70,1963314,0.2056,-0.0992,-1.0056,-7.8438,9.6094,-74.1406
70,1963319,0.2506,-0.1012,-1.0150,-6.9531,2.0156,-72.6719
70,1963324,0.2770,-0.1030,-1.0273,-5.5625,-3.3750,-71.6719
70,1963329,0.2987,-0.1049,-1.0414,-4.6406,-6.4844,-70.5000
70,1963334,0.3142,-0.1068,-1.0560,-4.6250,-7.4219,-64.9375
70,1963338,0.3221,-0.1085,-1.0699,-4.2344,-3.9844,-65.4844
70,1963343,0.3215,-0.1100,-1.0818,-3.3281,0.2188,-63.3750
70,1963348,0.3123,-0.1111,-1.0906,-2.8438,4.7500,-61.7188
70,1963353,0.2948,-0.1119,-1.0963,-2.0312,9.2969,-60.3281
70,1963358,0.2567,-0.1128,-1.0948,-1.3750,14.2500,-58.5625
70,1963363,0.2263,-0.1133,-1.0894,-1.3594,19.2500,-56.8438
70,1963368,0.1947,-0.1141,-1.0804,-1.3125,23.1562,-55.4844
70,1963372,0.1642,-0.1155,-1.0690,-1.6250,25.5000,-53.5156
70,1963377,0.1370,-0.1174,-1.0560,-1.9531,27.1406,-49.7969
70,1963382,0.1150,-0.1201,-1.0431,-1.5469,29.0938,-47.7500
70,1963387,0.0997,-0.1235,-1.0312,-1.6094,28.0625,-45.5938
70,1963392,0.0920,-0.1278,-1.0217,-2.6250,25.7031,-43.4219
70,1963397,0.0922,-0.1327,-1.0137,-3.0156,23.4844,-41.4844
70,1963402,0.0996,-0.1410,-1.0128,-2.7969,20.9375,-39.2812
70,1963406,0.1226,-0.1471,-1.0153,-2.1406,17.8438,-37.1250
70,1963411,0.1431,-0.1531,-1.0208,-1.2656,15.2031,-36.1562
70,1963437,0.2390,-0.1713,-1.0652,-0.2500,9.4219,-33.3750
70,1963442,0.2427,-0.1703,-1.0690,0.3125,9.6094,-32.4375
70,1963446,0.2416,-0.1685,-1.0699,0.6719,9.0938,-30.8594
70,1963451,0.2368,-0.1659,-1.0685,0.8594,8.3906,-29.7031
70,1963456,0.2297,-0.1631,-1.0651,0.8906,6.7031,-29.1562
70,1963461,0.2218,-0.1605,-1.0575,1.2656,4.7812,-28.3125
70,1963466,0.2109,-0.1576,-1.0516,1.7500,3.5000,-26.3438
70,1963471,0.2056,-0.1569,-1.0460,2.2969,3.2344,-23.9688
70,1963476,0.2019,-0.1570,-1.0409,2.6875,3.6250,-22.0781
70,1963481,0.2001,-0.1582,-1.0366,2.7500,4.5000,-20.3281
70,1963486,0.1993,-0.1603,-1.0334,3.2812,9.1406,-18.2188
70,1963490,0.1991,-0.1630,-1.0312,3.8594,13.8750,-16.2969
70,1963495,0.1989,-0.1660,-1.0298,4.0781,18.5156,-13.7812
70,1963500,0.1980,-0.1692,-1.0286,4.3125,22.9375,-11.0625
70,1963505,0.1964,-0.1722,-1.0262,4.4688,26.6719,-9.7812
70,1963509,0.1942,-0.1760,-1.0239,4.1719,29.6719,-8.6094
70,1963514,0.1914,-0.1782,-1.0208,3.0469,32.0469,-6.1719
70,1963519,0.1910,-0.1802,-1.0168,1.7188,32.7656,-3.6875
70,1963524,0.1934,-0.1820,-1.0126,0.6094,31.0156,-1.7188
70,1963529,0.1993,-0.1840,-1.0082,0.1250,26.2500,0.4688
70,1963533,0.2098,-0.1860,-1.0040,-0.0781,20.5625,2.9062
70,1963559,0.3381,-0.1997,-1.0056,-2.2656,-17.2812,17.4688
70,1963564,0.3662,-0.2009,-1.0120,-2.1094,-25.7500,19.7812
70,1963568,0.3925,-0.2010,-1.0200,-1.5156,-28.2656,21.5781
70,1963573,0.4152,-0.2001,-1.0292,-0.7969,-29.8750,23.8750
70,1963578,0.4331,-0.1979,-1.0437,0.0625,-30.3438,26.5000
70,1963583,0.4481,-0.1926,-1.0529,1.0000,-28.1719,28.4844
70,1963588,0.4489,-0.1879,-1.0608,2.2500,-23.8438,31.0938
70,1963593,0.4417,-0.1820,-1.0669,3.8281,-18.2656,34.6094
70,1963598,0.4269,-0.1753,-1.0709,5.2344,-11.6719,37.5625
70,1963602,0.4055,-0.1680,-1.0725,5.9375,-0.3906,41.1094
70,1963607,0.3790,-0.1603,-1.0719,7.4375,7.0781,43.6875
70,1963612,0.3491,-0.1526,-1.0692,8.5625,14.0938,46.4688
70,1963617,0.2866,-0.1423,-1.0619,8.1250,19.6406,49.4375
70,1963622,0.2729,-0.1368,-1.0554,7.3594,24.8906,52.6406
70,1963627,0.2472,-0.1329,-1.0480,7.4844,29.9062,55.8438
70,1963632,0.2268,-0.1307,-1.0399,7.0000,32.3906,58.7500
70,1963637,0.2130,-0.1305,-1.0319,5.4531,32.5469,61.7500
70,1963642,0.2068,-0.1318,-1.0239,4.2969,31.4375,66.4062
70,1963646,0.2080,-0.1346,-1.0164,3.1562,26.3281,68.9688
70,1963651,0.2167,-0.1387,-1.0096,1.8281,22.0312,70.8281
70,1963656,0.2318,-0.1437,-1.0006,0.5938,16.7344,73.1719
70,1963682,0.3644,-0.1763,-0.9705,-6.2656,-12.7812,81.3438
70,1963687,0.3878,-0.1799,-0.9637,-6.1094,-14.5938,82.6562
70,1963691,0.3942,-0.1823,-0.9568,-5.9062,-14.5312,84.5625
70,1963696,0.3915,-0.1831,-0.9496,-5.8906,-11.8906,86.0469
70,1963701,0.3793,-0.1823,-0.9426,-5.6719,-6.5938,87.6406
70,1963706,0.3574,-0.1797,-0.9358,-5.5625,3.9062,88.4688
70,1963711,0.3267,-0.1754,-0.9294,-6.6406,11.1406,89.0469
70,1963716,0.2882,-0.1699,-0.9235,-7.2188,18.8594,89.2344
70,1963726,0.1735,-0.1536,-0.9113,-9.8438,34.5781,91.0469
70,1963730,0.1271,-0.1475,-0.9073,-11.7500,40.7656,91.8438
70,1963735,0.0846,-0.1427,-0.9042,-14.0000,45.3906,91.8594
70,1963740,0.0482,-0.1394,-0.9019,-16.2031,48.4688,91.5000
70,1963745,0.0197,-0.1381,-0.9005,-18.4688,49.8281,91.8281
70,1963750,0.0001,-0.1385,-0.9004,-21.7344,47.9688,91.5781
70,1963755,-0.0103,-0.1410,-0.9019,-23.2031,44.5938,91.4531
70,1963760,-0.0118,-0.1469,-0.9075,-24.5625,40.3906,91.9062
70,1963765,0.0002,-0.1514,-0.9141,-26.2656,35.7812,91.6250
70,1963769,0.0157,-0.1559,-0.9230,-27.2344,30.6094,90.0312
70,1963774,0.0352,-0.1595,-0.9342,-27.0781,25.6562,88.0312
70,1963779,0.0565,-0.1620,-0.9478,-27.0625,21.1094,86.4688
70,1963806,0.1316,-0.1456,-1.0507,-23.3906,7.3750,80.3125
70,1963811,0.1277,-0.1392,-1.0656,-21.9688,7.3125,78.2812
70,1963815,0.1193,-0.1327,-1.0782,-20.7656,7.7656,78.2344
70,1963820,0.1069,-0.1263,-1.0884,-19.7500,8.6406,78.6094
70,1963825,0.0919,-0.1204,-1.0961,-18.9375,9.6562,78.6562
70,1963830,0.0754,-0.1151,-1.1014,-16.7344,9.2188,77.9375
70,1963835,0.0586,-0.1104,-1.1050,-14.2969,8.8281,76.5938
70,1963840,0.0427,-0.1062,-1.1077,-12.5781,8.0312,75.9375
70,1963845,0.0287,-0.1013,-1.1086,-11.1562,5.5938,76.2344
70,1963850,0.0123,-0.0986,-1.1097,-10.2344,3.5312,75.7500
70,1963855,0.0049,-0.0966,-1.1116,-8.9219,1.4844,74.3281
70,1963859,-0.0002,-0.0947,-1.1143,-7.7188,-0.9375,72.7188
